,link,name,type,price,address,built_up,land_area,bedrooms,bathrooms,monthly_installment,land_title,tenure,price_per_sqft,state
981,/property/gombak/sale-8424689/,"mutiara gombak 2 , Gombak",Semi-detached House  , 1950000,"jalan mutiara 1, mutiara gombak 2 , 53100, Selangor", 5500 sq. ft., 5500 sq. ft.,5+1,6," 8,788 ",Semi-detached House,Freehold,-, Selangor
982,/property/bukit-tunku-kenny-hills/sale-5630230/,"Tijani 1, Tijani, Bukit Tunku, Bukit Tunku (Kenny Hills)",Bungalow  , 17000000,"Bukit Tunku, Tijani 1, Taman Tunku, Tijani 1, Tijani, Bukit Tunku, 50480, Kuala Lumpur", 10000 sq. ft., 10000 sq. ft.,4+2,8," 76,616 ",Bungalow,Freehold,-, Kuala Lumpur
983,/property/bukit-tunku-kenny-hills/sale-3376246/,"Bukit Tunku, Bukit Tunku (Kenny Hills)",Bungalow | Corner  , 14000000,"Tijani 1, Tijani, Bukit Tunku, Bukit Tunku, 50480, Kuala Lumpur", 11414 sq. ft., 11414 sq. ft.,4+2,7," 63,096 ",Bungalow,Freehold,-, Kuala Lumpur
984,/property/bukit-tunku-kenny-hills/sale-3376246/,"Bukit Tunku, Bukit Tunku (Kenny Hills)",Bungalow | Corner  , 14000000,"Tijani 1, Tijani, Bukit Tunku, Bukit Tunku, 50480, Kuala Lumpur", 11414 sq. ft., 11414 sq. ft.,4+2,7," 63,096 ",Bungalow,Freehold,-, Kuala Lumpur
985,/property/bukit-tunku-kenny-hills/sale-4563028/,"Kenny Vale, Kennyvale, Bukit Tunku, Bukit Tunku (Kenny Hills)",Bungalow  , 14800000,"Kennyvale, Bukit Tunku, Kenny Vale, Kennyvale, Bukit Tunku, 50480, Kuala Lumpur", 11075 sq. ft., 11075 sq. ft.,7+1,8," 66,701 ",Bungalow,Freehold,-, Kuala Lumpur
986,/property/seremban/sale-8097754/,"Seremban City  New Semi-D Home, Seremban",Semi-detached House  , 798000,"Seremban City  New Semi-D Home, Negeri Sembilan", 3000 sq. ft., 3000 sq. ft.,4,5," 3,596 ",Semi-detached House,Freehold,-, Negeri Sembilan
987,/new-property/property/seri-kembangan/zenopy-residences/new-5642/,Zenopy Residences,Serviced Residence  ,0,"Seri Kembangan, Selangor", From 823 - 2031 sq. ft., From 823 - 2031 sq. ft.,2 - 3,1 - 2," 2,150 ",Residential,N/A,Contact for price, Selangor
988,/property/seremban/sale-8429761/,Seremban,2-sty Terrace/Link House | Intermediate  , 458490,"Taman Permai 3, SEREMBAN, 70300, Negeri Sembilan", 1900 sq. ft., 1900 sq. ft.,4,4," 2,066 ",2-sty Terrace/Link House,Freehold,-, Negeri Sembilan
989,/property/horizon-hills/sale-8334065/,"Horizon Hills The Green, Horizon Hills",2-sty Terrace/Link House | Intermediate  , 739000,"79100, Horizon Hills The Green, 79100, Johor", 2160 sq. ft., 2160 sq. ft.,4+1,5," 3,331 ",2-sty Terrace/Link House,Freehold,-, Johor
990,/new-property/property/puchong-south/akira/new-2056/,Akira,Semi-detached House  ,0,"16 Sierra, Puchong South, Selangor", From 4596 - 4617 sq. ft., From 4596 - 4617 sq. ft.,5 - 6,8 - 9," 9,430 ",Residential,N/A,Contact for price, Selangor
991,/property/horizon-hills/sale-8230418/,Horizon Hills,2-sty Terrace/Link House | Intermediate  , 750000,"JALAN AMBANG, Horizon Hills, 79100, Johor", 2300 sq. ft., 2300 sq. ft.,4+1,4," 3,380 ",2-sty Terrace/Link House,Freehold,-, Johor
992,/property/damansara-heights/indah-damansara/sale-8007479/,"Indah Damansara, Damansara Heights",Condominium | Corner  , 950000,"Jalan Damansara Endah, Damansara Heights, Damansara Heights, 50490, Kuala Lumpur", 1446 sq. ft., 1446 sq. ft.,3,3," 4,282 ",Condominium,Freehold,-, Kuala Lumpur
993,/property/kl-sentral/suasana-sentral-loft/sale-8182008/,"Suasana Sentral Loft, KL Sentral",Condominium | Corner  , 900000,"9, Jalan Stesen Sentral 5, KL Sentral, 50450, Kuala Lumpur", 811 sq. ft., 811 sq. ft.,1+1,1," 4,056 ",Condominium,Freehold,-, Kuala Lumpur
994,/new-property/property/puchong-south/avens/new-5847/,Avens,2-sty Terrace/Link House  ,0,"16 Sierra, Puchong South, Selangor", From 2540 - 2719 sq. ft., From 2540 - 2719 sq. ft.,4,4," 4,189 ",Residential,N/A,Contact for price, Selangor
995,/property/kl-sentral/the-sentral-residences/sale-6680265/,"The Sentral Residences, KL Sentral",Serviced Residence | Corner  , 1570000,"Jalan Stesen Sentral 2, KL Sentral, 50470, Kuala Lumpur", 1399 sq. ft., 1399 sq. ft.,2,2," 7,076 ",Serviced Residence,Freehold,-, Kuala Lumpur
996,/property/kepong/mizumi-residences/sale-5900986/,"Mizumi Residences, Kepong",Condominium  , 415000,"Jln Metro Perdana Barat, Tmn Usahawan Kepong, Kepong, 52100, Kuala Lumpur", 932 sq. ft., 932 sq. ft.,3+1,2," 1,870 ",Condominium,Leasehold,-, Kuala Lumpur
997,/property/kl-sentral/suasana-sentral-loft/sale-5293792/,"Suasana Sentral Loft, KL Sentral",Condominium | Intermediate  , 1400000,"9, Jalan Stesen Sentral 5, KL Sentral, 50450, Kuala Lumpur", 1584 sq. ft., 1584 sq. ft.,3,3," 6,310 ",Condominium,Freehold,-, Kuala Lumpur
998,/new-property/property/puchong-south/dumalis-dumalis-2/new-5846/,Dumalis & Dumalis 2,2 & 3 Sty Terrace/Link House  ,0,"16 Sierra, Puchong South, Selangor", From 2942 - 5513 sq. ft., From 2942 - 5513 sq. ft.,4 - 6,5 - 8," 5,425 ",Residential,N/A,Contact for price, Selangor
999,/property/subang-jaya/sale-7831546/,"Taman Subang Permai, Subang Jaya",2-sty Terrace/Link House | EndLot  , 680000,"Jalan USJ 1/25, Taman Subang Permai, 47600, Selangor", -, -,3+1,3," 3,065 ",2-sty Terrace/Link House,Leasehold,-, Selangor
1000,/property/petaling-jaya/sale-8292079/,"Section 14, Petaling Jaya",Bungalow | EndLot  , 2300000,"Section 14, 46100, Selangor", 4400 sq. ft., 4400 sq. ft.,4,4," 10,366 ",Bungalow,Leasehold,-, Selangor
1001,/property/damansara-heights/sale-8254629/,"Bukit Damansara, Setiakasih, KL, Damansara Heights",Bungalow  , 4800000,"Bukit Damansara, Setiakasih, KL, Kuala Lumpur", 4000 sq. ft., 4000 sq. ft.,5,4," 21,633 ",Bungalow,Freehold,-, Kuala Lumpur
1002,/property/klcc/star-residences-two/sale-5414062/,"Star Residences Two, KLCC",Serviced Residence | Corner  , 1155000,"Jalan Yap Kwan Seng, KLCC, 50450, Kuala Lumpur", 625 sq. ft., 625 sq. ft.,1,1," 5,205 ",Serviced Residence,Freehold,-, Kuala Lumpur
1003,/property/klcc/aria/sale-5413884/,"Aria, KLCC",Condominium | Corner  , 2050000,"Jalan Tun Razak, KLCC, 50450, Kuala Lumpur", 1502 sq. ft., 1502 sq. ft.,3,2," 9,239 ",Condominium,Freehold,-, Kuala Lumpur
1004,/property/ipoh/sale-8381209/,"????????, Ipoh",Semi-detached House  , 575000,"????????, 31650, Perak", 2200 sq. ft., 2200 sq. ft.,5,6," 2,591 ",Semi-detached House,Freehold,-, Perak
1005,/property/bandar-utama/sale-6893134/,"Bu4, BU, Petaling jaya, PJ, Bandar Utama",2-sty Terrace/Link House | Intermediate  , 1300000,"Jalan BU 4, Bandar Utama, 47800 Petaling Jaya, Bu4, BU, Petaling jaya, PJ, 47800, Selangor", 2600 sq. ft., 2600 sq. ft.,4,3," 5,859 ",2-sty Terrace/Link House,Freehold,-, Selangor
1006,/property/bandar-utama/sale-6958979/,"BU7, BU, Petaling jaya, PJ, Bandar Utama",2-sty Terrace/Link House | Intermediate  , 1290000,"BU7, BU, Petaling jaya, PJ, 47800, Selangor", 2200 sq. ft., 2200 sq. ft.,4,3," 5,814 ",2-sty Terrace/Link House,Freehold,-, Selangor
1007,/property/damansara-heights/sale-6602277/,"Semantan Villas, KL, Bukit Damansara, Damansara Heights",Semi-detached House | EndLot  , 3600000,"Semantan Villas, 50490 Kuala Lumpur, Federal Territory of Kuala Lumpur, Semantan Villas, KL, Bukit Damansara, Kuala Lumpur", 4000 sq. ft., 4000 sq. ft.,4+1,5," 16,225 ",Semi-detached House,-,-, Kuala Lumpur
1008,/property/taman-tun-dr-ismail/sale-7482580/,"jalan leong yew Koh, TTDI, KL, Taman Tun Dr Ismail",Semi-detached House  , 2900000,"jalan leong yew Koh, TTDI, KL, 60000, Kuala Lumpur", 3600 sq. ft., 3600 sq. ft.,5,4," 13,070 ",Semi-detached House,Freehold,-, Kuala Lumpur
1009,/property/country-heights-damansara/sale-7652840/,"Country Heights Damansara, KL, Country Heights Damansara",Bungalow | Corner  , 8900000,"Country Heights Damansara, TTDI, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Country Heights Damansara, KL, 60000, Kuala Lumpur", 8267 sq. ft., 8267 sq. ft.,6+1,7," 40,111 ",Bungalow,Freehold,-, Kuala Lumpur
1010,/property/ipoh/sale-8383450/,"Rumah 2 Tingkat Teres di Tasek, Ipoh",2-sty Terrace/Link House  , 331360,"Rumah 2 Tingkat Teres di Tasek, Perak", -, -,4,5," 1,493 ",2-sty Terrace/Link House,Leasehold,-, Perak
1011,/new-property/property/sepang/evira/new-5857/,Evira,2-sty Terrace/Link House  ,0,"Warisan Puteri, Sepang, Selangor", 2121 sq. ft., 2121 sq. ft.,4,4," 3,118 ",Residential,N/A,From RM 326, Selangor
1012,/property/ipoh/sale-8383183/,"2 Sty Semi-D in Jalan Bendahara, Ipoh",Semi-detached House  , 575000,"2 Sty Semi-D in Jalan Bendahara, Perak", -, -,4,5," 2,591 ",Semi-detached House,Freehold,-, Perak
1013,/property/setia-indah/sale-8118457/,"Eco Summer, Upton , Setia Indah",2-sty Terrace/Link House | Corner  , 1190000,"Taman Ekoflora, Eco Summer , Eco Summer, Upton , 81100, Johor", 2600 sq. ft., 2600 sq. ft.,4,4," 5,363 ",2-sty Terrace/Link House,Freehold,-, Johor
1014,/new-property/property/puchong-south/la-thea-residences/new-2247/,La Thea Residences,Serviced Residence  ,0,"16 Sierra, Puchong South, Selangor", From 819 - 1270 sq. ft., From 819 - 1270 sq. ft.,2 - 3,2," 2,370 ",Residential,N/A,Contact for price, Selangor
1015,/property/taman-tun-dr-ismail/sale-8355958/,"Lorong Aminuddin Baki, Taman Tun Dr Ismail",1-sty Terrace/Link House | Corner  , 2100000,"Lorong Aminuddin Baki, Kuala Lumpur", 1800 sq. ft., 1800 sq. ft.,3,2," 9,464 ",1-sty Terrace/Link House,Freehold,-, Kuala Lumpur
1016,/property/johor-bahru/sale-8382268/,"Setia Eco Cascadia, Bamboo, Johor Bahru",2-sty Terrace/Link House | Intermediate  , 738000,"Jalan Eco Cascadia, Johor Bahru, Setia Eco Cascadia, Bamboo, 81100, Johor", 2953 sq. ft., 2953 sq. ft.,4+1,6," 3,326 ",2-sty Terrace/Link House,Freehold,-, Johor
1017,/property/country-heights-damansara/sale-7742859/,"Jalan Khaya, Country Heights Damansara, TTDI, KL, Country Heights Damansara",Bungalow | Corner  , 8000000,"Jalan Khaya, Country Heights Damansara, TTDI, KL, 60000, Kuala Lumpur", 11400 sq. ft., 11400 sq. ft.,7,7," 36,055 ",Bungalow,Freehold,-, Kuala Lumpur
1018,/new-property/property/bukit-jalil/lbs-residensi-bintang-bukit-jalil/new-5605/,LBS Residensi Bintang Bukit Jalil,Condominium  ,0,"Bukit Jalil, Kuala Lumpur", From 805 - 1209 sq. ft., From 805 - 1209 sq. ft.,2 - 4,2," 2,492 ",Residential,N/A,Contact for price, Kuala Lumpur
1019,/property/jalan-klang-lama-old-klang-road/platinum-arena/sale-8432460/,"Platinum Arena, Old Klang Road, Jalan Klang Lama (Old Klang Road)",Condominium  , 457500,"Jalan Klang Lama, Old Klang Road, 58000, Kuala Lumpur", 907 sq. ft., 907 sq. ft.,3,2," 2,062 ",Condominium,Leasehold,-, Kuala Lumpur
1020,/property/country-heights-damansara/sale-7653720/,"Country Heights Damansara, KL, Country Heights Damansara",Bungalow Land  , 3888000,"Country Heights Damansara, 60000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Country Heights Damansara, KL, 60000, Kuala Lumpur", 17000 sq. ft., 17000 sq. ft.,0,0," 17,523 ",Bungalow Land,Freehold,-, Kuala Lumpur
1021,/property/gelugor/the-light-collection-iii/sale-7675015/,"The Light Collection III, Gelugor",Condominium  , 1650000,"Jalan Pantai Sinaran, Gelugor, 11700, Penang", 1850 sq. ft., 1850 sq. ft.,3+1,3," 7,436 ",Condominium,Freehold,-, Penang
1022,/new-property/property/puchong/sky-condominium/new-5840/,Sky Condominium,Condominium  ,0,"Bandar Puchong Jaya, Puchong, Selangor", From 1173 - 1658 sq. ft., From 1173 - 1658 sq. ft.,3,2 - 4," 3,816 ",Residential,N/A,Contact for price, Selangor
1023,/property/klcc/one-kl/sale-6704150/,"One KL, KLCC",Condominium  , 3200000,"Jalan Pinang, KLCC, 50450, Kuala Lumpur", 3285 sq. ft., 3285 sq. ft.,3+1,5," 14,422 ",Condominium,Freehold,-, Kuala Lumpur
1024,/property/masai/green-haven/sale-8356741/,"Green Haven, Masai",Serviced Residence | Corner  , 539000,"Jalan Mersawa 16, Masai, 81750, Johor", 1364 sq. ft., 1364 sq. ft.,3,2," 2,429 ",Serviced Residence,Freehold,-, Johor
1025,/property/damansara-jaya/sale-6656360/,"Petaling Jaya, Damansara Jaya",2-sty Terrace/Link House | Intermediate  , 1300000,"Jalan SS22/12, Petaling Jaya, 47400, Selangor", 2100 sq. ft., 2100 sq. ft.,4+1,3," 5,859 ",2-sty Terrace/Link House,Freehold,-, Selangor
1026,/property/cheras/arte-cheras/sale-8381599/,"Arte Cheras, Taman Midah, Cheras",Serviced Residence  , 397000,"Jalan Midah 2, Taman Midah, 56000, Kuala Lumpur", 868 sq. ft., 868 sq. ft.,3,2," 1,789 ",Serviced Residence,-,-, Kuala Lumpur
1027,/property/petaling-jaya/five-stones/sale-6519550/,"Five Stones, Petaling Jaya",Condominium | Corner  , 3270000,"Jalan SS2/72, Petaling Jaya, 47300, Selangor", 3633 sq. ft., 3633 sq. ft.,4+1,5," 14,737 ",Condominium,Freehold,-, Selangor
1028,/property/kajang/pearl-avenue/sale-6583241/,"Pearl Avenue, Taman Sepakat Indah,, Kajang",Condominium  , 299000,"Jalan Wan Siew Off Jalan 7/1,, Taman Sepakat Indah,, 43000, Selangor", 1101 sq. ft., 1101 sq. ft.,3,2," 1,348 ",Condominium,Freehold,-, Selangor
1029,/property/johor-bahru/sale-8410805/,"Taman Sentosa, Johor Bahru",2-sty Terrace/Link House  , 640000,"Taman Sentosa, Johor", 1434 sq. ft., 1434 sq. ft.,4,3," 2,884 ",2-sty Terrace/Link House,Freehold,-, Johor
1030,/property/tropicana/casa-tropicana/sale-6272871/,"Casa Tropicana, Tropicana",Condominium | Corner  , 540000,"Persiaran Tropicana, Tropicana, 47301, Selangor", 1188 sq. ft., 1188 sq. ft.,2+1,2," 2,434 ",Condominium,Leasehold,-, Selangor
1031,/property/johor-bahru/sale-8345840/,"Taman Perling, Johor Bahru",1-sty Terrace/Link House | Intermediate  , 460000,"Taman Perling, 81200, Johor", 943 sq. ft., 943 sq. ft.,3,2," 2,073 ",1-sty Terrace/Link House,Freehold,-, Johor
1032,/property/glenmarie/sale-8136684/,"Temasya Tropicale @ Temasya Glenmarie, Glenmarie",Semi-detached House | Intermediate  , 3200000,"JLN SENATOR, Temasya Tropicale @ Temasya Glenmarie, Selangor", 4599 sq. ft., 4599 sq. ft.,4+1,6," 14,422 ",Semi-detached House,Freehold,-, Selangor
1033,/property/bandar-utama/sale-8033820/,"bu1, Bandar Utama",2-sty Terrace/Link House | Intermediate  , 1190000,"jalan bu1, bu1, 47800, Selangor", 2000 sq. ft., 2000 sq. ft.,4,3," 5,363 ",2-sty Terrace/Link House,Freehold,-, Selangor
1034,/property/shah-alam/sale-7613416/,"Glenmarie Residences @ Temasya Glenmarie, Shah Alam",Bungalow  , 3000000,"Jalan U1/13a, Glenmarie Residence,Shah Alam, Glenmarie Residences @ Temasya Glenmarie, 40150, Selangor", 5300 sq. ft., 5300 sq. ft.,5+1,7," 13,521 ",Bungalow,Freehold,-, Selangor
1035,/new-property/property/puchong-south/n-dira-townhouse/new-5868/,N'Dira Townhouse,Townhouse  ,0,"16 Sierra, Puchong South, Selangor", From 2099 - 3800 sq. ft., From 2099 - 3800 sq. ft.,3,3 - 4," 3,268 ",Residential,N/A,Contact for price, Selangor
1036,/property/ampang/28-boulevard/sale-8432350/,"28 Boulevard, Taman Pandan Perdana, Ampang",Serviced Residence | Studio  , 339800,"Jalan Perdana 3/10, Taman Pandan Perdana, Selangor", 450 sq. ft., 450 sq. ft.,Studio,1," 1,531 ",Serviced Residence,Leasehold,-, Selangor
1037,/property/gelugor/the-light-collection-i/sale-8418925/,"The Light Collection I, Gelugor",Condominium  , 1020000,"Jalan Pantai Sinaran, Gelugor, 11700, Penang", 1528 sq. ft., 1528 sq. ft.,3+1,3," 4,597 ",Condominium,Freehold,-, Penang
1038,/new-property/property/kajang/palmyra-residence/new-5851/,Palmyra Residence,Serviced Residence  ,0,"Bandar Puteri Bangi, Kajang, Selangor", From 893 - 1066 sq. ft., From 893 - 1066 sq. ft.,2 - 3,2," 1,807 ",Commercial,N/A,Contact for price, Selangor
1039,/property/johor-bahru/arc-austin-hills/sale-8410379/,"ARC @ Austin Hills, Taman Daya, Johor Bahru",Condominium | Corner  , 355000,"Jalan Sagu 36, Taman Daya, 81100, Johor", 850 sq. ft., 850 sq. ft.,3,2," 1,600 ",Condominium,Freehold,-, Johor
1040,/property/subang-heights/sale-7625859/,"Subang Heights , Subang Heights",Bungalow | Intermediate  , 3700000,"Subang Heights , Selangor", 6000 sq. ft., 6000 sq. ft.,6+1,7," 16,675 ",Bungalow,Freehold,-, Selangor
1041,/property/subang-heights/sale-7585199/,"Subang Heights , Subang Heights",Bungalow | Intermediate  , 3700000,"Subang Heights , Selangor", 6500 sq. ft., 6500 sq. ft.,8,8," 16,675 ",Bungalow,Freehold,-, Selangor
1042,/new-property/property/puchong/park-villa/new-5858/,Park Villa,Condominium  ,0,"Bandar Puchong Jaya, Puchong, Selangor", From 1238 - 1324 sq. ft., From 1238 - 1324 sq. ft.,3,3," 3,182 ",Residential,N/A,Contact for price, Selangor
1043,/property/subang-heights/sale-6388462/,"Subang Heights , Subang Heights",Bungalow | Intermediate  , 3700000,"Subang Heights , Selangor", 6500 sq. ft., 6500 sq. ft.,6+,7," 16,675 ",Bungalow,Freehold,-, Selangor
1044,/property/bandar-sri-damansara/damansara-foresta/sale-8279342/,"Damansara Foresta, Bandar Sri Damansara",Condominium | Corner  , 750000,"Persiaran Meranti, Off Persiaran Perdana, Bandar Sri Damansara, 52200, Selangor", 1493 sq. ft., 1493 sq. ft.,3+1,3," 3,380 ",Condominium,Freehold,Owner Occupied, Selangor
1045,/property/sierra-mas/sale-8120600/,SierraMas,Bungalow | Intermediate  , 2480000,"Sierramas sungai buloh, SierraMas, Selangor", 4500 sq. ft., 4500 sq. ft.,5,5," 11,177 ",Bungalow,Freehold,-, Selangor
1046,/new-property/property/puchong/pavilion-service-residence/new-5859/,Pavilion Service Residence,Serviced Residence  ,0,"Bandar Puteri Puchong, Puchong, Selangor", From 990 - 1259 sq. ft., From 990 - 1259 sq. ft.,3 - 4,2," 3,168 ",Residential,N/A,Contact for price, Selangor
1047,/property/valencia/sale-8156288/,"valencia sungai buloh, Valencia",3-sty Terrace/Link House | Corner  , 1650000,"valencia sungai buloh, valencia sungai buloh, Selangor", 3400 sq. ft., 3400 sq. ft.,4,4," 7,436 ",3-sty Terrace/Link House,-,-, Selangor
1048,/property/tanjong-tokong/sale-8198100/,"Georgetown, Tanjong Tokong",Bungalow | EndLot  , 3100000,"Georgetown, Penang", 6000 sq. ft., 6000 sq. ft.,6,5," 13,971 ",Bungalow,Freehold,-, Penang
1049,/property/mont-kiara/arcoris-soho/sale-8014808/,"Arcoris Soho, Mont Kiara",Serviced Residence  , 699000,"Jalan Kiara 4, Mont Kiara, 50840, Kuala Lumpur", 653 sq. ft., 653 sq. ft.,1+1,1," 3,150 ",Serviced Residence,Freehold,-, Kuala Lumpur
1050,/property/jalan-klang-lama-old-klang-road/waltz-residences/sale-4816315/,"Waltz Residences, Taman Yarl, Jalan Klang Lama (Old Klang Road)",Condominium | Intermediate  , 720000,"Jalan Awan Besar, Taman Yarl, 58200, Kuala Lumpur", 948 sq. ft., 948 sq. ft.,3,2," 3,245 ",Condominium,Leasehold,-, Kuala Lumpur
1051,/property/desa-park-city/sale-7854697/,"Safa Desa Parkcity, Desa ParkCity",2-sty Terrace/Link House | Intermediate  , 2300000,"Safa Desa Parkcity, Kuala Lumpur", 2400 sq. ft., 2400 sq. ft.,3,0," 10,366 ",2-sty Terrace/Link House,Freehold,-, Kuala Lumpur
1052,/property/mont-kiara/verve-suites/sale-8233583/,"Verve Suites, Mont Kiara",Serviced Residence  , 580000,"Jalan Kiara 5, Mont Kiara, 60000, Kuala Lumpur", 462 sq. ft., 462 sq. ft.,1,1," 2,614 ",Serviced Residence,Freehold,-, Kuala Lumpur
1053,/property/cheras/sale-8409677/,"Bukit Segar , Cheras",Semi-detached House | Corner  , 2000000,"Bukit Segar , Selangor", -, -,6+1,6," 9,014 ",Semi-detached House,Freehold,Owner Occupied, Selangor
1054,/property/puchong/sale-8409488/,"BANDAR BUKIT PUCHONG 2, Puchong",Semi-detached House | Corner  , 2500000,"BANDAR BUKIT PUCHONG 2, Selangor", 4777 sq. ft., 4777 sq. ft.,6+,6," 11,267 ",Semi-detached House,Freehold,-, Selangor
1055,/property/greenlane/scotland-park/sale-8270380/,"Scotland Park, Greenlane",Condominium  , 750000,"No. 72, Scotland Road, Greenlane, 10450, Penang", -, -,3,2," 3,380 ",Condominium,-,-, Penang
1056,/property/damansara-jaya/sale-5354702/,"Jalan ss22/34, Damansara Jaya, Damansara Jaya",2-sty Terrace/Link House | Intermediate  , 1350000,"Jalan ss22/34, Damansara Jaya, 47400, Selangor", 2000 sq. ft., 2000 sq. ft.,3+1,3," 6,084 ",2-sty Terrace/Link House,Freehold,-, Selangor
1057,/property/damansara-jaya/sale-4675231/,"Jalan SS22/12, Damansara Jaya, Damansara Jaya",2-sty Terrace/Link House | Intermediate  , 1300000,"Jalan SS22/12, Damansara Jaya, 47400, Selangor", 2400 sq. ft., 2400 sq. ft.,3,3," 5,859 ",2-sty Terrace/Link House,Freehold,-, Selangor
1058,/property/klcc/aria/sale-8409269/,"Aria, KLCC",Condominium  , 1250000,"Jalan Tun Razak, KLCC, 50450, Kuala Lumpur", 753 sq. ft., 753 sq. ft.,1,1," 5,634 ",Condominium,Freehold,-, Kuala Lumpur
1059,/new-property/property/puchong/seri-puteri-hills-condominium/new-5860/,Seri Puteri Hills Condominium,Condominium  ,0,"Bandar Puteri Puchong, Puchong, Selangor", From 1421 - 1722 sq. ft., From 1421 - 1722 sq. ft.,3,4," 4,340 ",Residential,N/A,Contact for price, Selangor
1060,/property/sri-petaling/aster-green/sale-8409146/,"Aster Green, Sri Petaling",Serviced Residence  , 370000,"Jalan 2/149, Sri Petaling, 58200, Kuala Lumpur", -, -,3,2," 1,668 ",Serviced Residence,Freehold,-, Kuala Lumpur
1061,/property/puchong/sale-8409237/,Puchong,3-sty Terrace/Link House  , 920000,"Puchong, Selangor", 3396 sq. ft., 3396 sq. ft.,8,7," 4,146 ",3-sty Terrace/Link House,Freehold,-, Selangor
1062,/new-property/property/puchong/seri-puteri-hills-town-villa/new-5861/,Seri Puteri Hills Town Villa,Townhouse  ,0,"Bandar Puteri Puchong, Puchong, Selangor", From 3627 - 7578 sq. ft., From 3627 - 7578 sq. ft.,4 - 5,5 - 6," 7,215 ",Residential,N/A,Contact for price, Selangor
1063,/property/klcc/the-oval/sale-6665150/,"The Oval, KLCC",Serviced Residence | Corner  , 3400000,"Jalan Binjai, off Lorong Kuda, KLCC, Kuala Lumpur", 3897 sq. ft., 3897 sq. ft.,4+1,4," 15,323 ",Serviced Residence,Freehold,-, Kuala Lumpur
